CustomerID,Gender,DateOfBirth,ZipPostalCode
130851,F,1958-08-03,40010
130852,M,1961-08-03,11000
130853,F,1970-08-03,11000
130881,M,1973-08-03,40010
130882,M,1995-08-03,40010
130886,F,1993-08-03,11000
130887,F,1982-08-03,20800
130893,M,1972-08-03,40010
130902,M,1985-08-03,40010
130909,F,1989-08-03,40010
130917,M,1961-08-03,40010
130918,F,1990-08-03,11000
130921,M,1963-08-03,40010
130926,M,1973-08-03,11000
130938,F,1964-08-03,20800
130943,M,1969-08-03,11000
130948,M,1970-08-03,11000
130957,M,1989-08-03,11000
130962,F,1975-08-03,20800
130996,M,1969-08-03,40010
131004,M,1958-08-03,20800
131010,M,1986-08-03,40010
131012,F,1987-08-03,11000
131031,F,1963-08-03,40010
131040,F,1988-08-03,11000
131047,M,1996-08-03,11000
131051,M,1977-08-03,20800
131053,F,1969-08-03,11000
131063,M,1977-08-03,20800
131064,F,1995-08-03,20800
131072,F,1993-08-03,40010
131081,F,1974-08-03,20800
131088,M,1960-08-03,11000
131091,M,1974-08-03,20800
131100,F,1996-08-03,11000
131101,F,1987-08-03,11000
131110,M,1974-08-03,11000
131112,M,1977-08-03,40010
131122,F,1971-08-03,11000
131128,M,1961-08-03,20800
131143,F,1962-08-03,11000
131147,M,1972-08-03,20800
131151,F,1972-08-03,20800
131155,M,1962-08-03,40010
131164,M,1981-08-03,20800
131174,M,1983-08-03,20800
131186,M,1976-08-03,40010
131191,F,1990-08-03,11000
131192,M,1970-08-03,20800
131199,M,1970-08-03,40010
131207,F,1961-08-03,11000
131234,F,1994-08-03,20800
131237,M,1975-08-03,11000
131259,M,1960-08-03,20800
131273,M,1961-08-03,20800
131284,M,1975-08-03,11000
131288,F,1986-08-03,20800
131297,F,1988-08-03,11000
131303,M,1960-08-03,40010
131307,M,1963-08-03,20800
131319,M,1973-08-03,11000
131329,M,1966-08-03,20800
131332,F,1973-08-03,40010
131337,M,1972-08-03,20800
131365,M,1989-08-03,11000
131381,M,1987-08-03,11000
131389,M,1958-08-03,11000
131391,M,1965-08-03,20800
131396,F,1968-08-03,11000
131400,M,1982-08-03,11000
131404,M,1963-08-03,40010
131406,M,1961-08-03,40010
131433,F,1983-08-03,20800
131434,M,1988-08-03,40010
131435,M,1980-08-03,40010
131447,F,1994-08-03,20800
131454,F,1975-08-03,40010
131465,M,1986-08-03,40010
131479,M,1960-08-03,20800
131497,M,1974-08-03,40010
131530,F,1961-08-03,40010
131545,F,1979-08-03,20800
131547,F,1981-08-03,11000
131548,M,1960-08-03,20800
131551,F,1979-08-03,20800
131552,F,1996-08-03,20800
131557,M,1996-08-03,40010
131570,F,1971-08-03,11000
131576,F,1982-08-03,11000
131582,M,1968-08-03,20800
131589,M,1959-08-03,40010
131592,M,1974-08-03,40010
131593,F,1993-08-03,11000
131595,F,1986-08-03,20800
131596,M,1970-08-03,20800
131605,F,1980-08-03,20800
131616,F,1965-08-03,11000
131631,M,1989-08-03,11000
131644,M,1966-08-03,11000
131646,M,1975-08-03,11000
131656,M,1970-08-03,20800
131659,M,1963-08-03,40010
131660,F,1984-08-03,40010
131661,F,1968-08-03,40010
131667,F,1965-08-03,20800
131669,M,1961-08-03,11000
131679,F,1980-08-03,20800
131684,F,1994-08-03,40010
131685,M,1967-08-03,20800
131694,F,1973-08-03,20800
131717,F,1976-08-03,40010
131729,M,1971-08-03,20800
131737,F,1997-08-03,11000
131738,M,1964-08-03,40010
131764,F,1965-08-03,40010
131767,F,1991-08-03,20800
131779,M,1991-08-03,20800
131782,M,1969-08-03,40010
131784,M,1964-08-03,20800
131794,M,1958-08-03,20800
131812,M,1967-08-03,11000
131815,F,1957-08-03,40010
131827,M,1968-08-03,40010
131834,M,1957-08-03,40010
131847,M,1978-08-03,11000
131866,M,1968-08-03,40010
131870,M,1971-08-03,40010
131871,F,1991-08-03,40010
131896,F,1982-08-03,20800
131957,F,1977-08-03,11000
131962,F,1994-08-03,20800
131965,F,1979-08-03,11000
131975,F,1980-08-03,11000
131980,F,1962-08-03,20800
131987,M,1973-08-03,40010
131999,M,1973-08-03,11000
132002,M,1975-08-03,20800
132005,M,1995-08-03,11000
132022,F,1992-08-03,20800
132026,F,1970-08-03,11000
132039,M,1959-08-03,11000
132049,M,1973-08-03,11000
132060,F,1980-08-03,20800
132062,F,1989-08-03,40010
132063,F,1969-08-03,20800
132065,M,1980-08-03,40010
132068,F,1991-08-03,20800
132084,F,1995-08-03,20800
132088,M,1977-08-03,20800
132089,M,1970-08-03,11000
132110,F,1958-08-03,40010
132119,F,1961-08-03,20800
132122,M,1967-08-03,20800
132128,M,1961-08-03,40010
132145,M,1959-08-03,40010
132153,F,1980-08-03,11000
132154,F,1960-08-03,11000
132167,F,1989-08-03,11000
132170,F,1962-08-03,11000
132174,F,1978-08-03,11000
132175,M,1967-08-03,40010
132176,M,1977-08-03,11000
132181,M,1976-08-03,11000
132185,M,1959-08-03,11000
132198,M,1971-08-03,40010
132225,F,1978-08-03,40010
132226,F,1976-08-03,11000
132230,M,1960-08-03,20800
132256,M,1970-08-03,40010
132261,M,1962-08-03,11000
132267,M,1963-08-03,40010
132269,F,1985-08-03,40010
132272,M,1967-08-03,11000
132274,M,1964-08-03,20800
132277,F,1980-08-03,40010
132294,F,1957-08-03,20800
132299,M,1973-08-03,40010
132308,M,1997-08-03,11000
132309,M,1974-08-03,20800
132312,M,1962-08-03,20800
132313,F,1989-08-03,40010
132327,F,1975-08-03,11000
132336,F,1977-08-03,11000
132341,M,1964-08-03,40010
132348,M,1963-08-03,11000
132350,M,1971-08-03,11000
132354,M,1959-08-03,40010
132358,F,1962-08-03,11000
132363,F,1988-08-03,20800
132379,M,1967-08-03,11000
132382,M,1971-08-03,20800
132387,F,1981-08-03,40010
132397,M,1974-08-03,11000
132407,M,1976-08-03,20800
132414,M,1968-08-03,40010
132415,M,1996-08-03,40010
132417,F,1971-08-03,40010
132419,F,1965-08-03,40010
132425,M,1974-08-03,40010
132431,F,1995-08-03,20800
132435,F,1990-08-03,11000
132438,F,1960-08-03,40010
132444,F,1973-08-03,11000
132452,M,1965-08-03,40010
132454,M,1976-08-03,11000
132455,F,1971-08-03,40010
132470,M,1966-08-03,40010
132474,M,1982-08-03,20800
132479,M,1962-08-03,40010
132483,F,1986-08-03,11000
132487,F,1997-08-03,11000
132488,M,1969-08-03,40010
132499,F,1994-08-03,20800
132504,M,1976-08-03,11000
132518,M,1979-08-03,20800
132529,M,1975-08-03,20800
132542,F,1959-08-03,11000
132543,F,1984-08-03,11000
132544,F,1960-08-03,20800
132546,M,1967-08-03,40010
132560,F,1981-08-03,20800
132562,M,1968-08-03,11000
132572,M,1967-08-03,20800
132581,F,1969-08-03,40010
132587,M,1970-08-03,11000
132590,M,1990-08-03,11000
132592,M,1966-08-03,20800
132598,M,1974-08-03,40010
132623,F,1992-08-03,20800
132634,F,1965-08-03,11000
132660,M,1991-08-03,40010
132672,F,1977-08-03,11000
132675,F,1981-08-03,20800
132713,F,1981-08-03,11000
132715,F,1979-08-03,11000
132720,F,1959-08-03,20800
132733,M,1961-08-03,20800
132743,M,1969-08-03,11000
132745,F,1989-08-03,20800
132751,M,1961-08-03,11000
132767,F,1988-08-03,20800
132772,F,1992-08-03,11000
132774,M,1977-08-03,11000
132799,M,1990-08-03,20800
132801,M,1969-08-03,11000
132808,F,1975-08-03,20800
132833,F,1974-08-03,11000
132848,F,1962-08-03,40010
132879,M,1977-08-03,11000
132891,F,1967-08-03,11000
132896,M,1976-08-03,11000
132899,F,1994-08-03,20800
132911,M,1969-08-03,11000
132916,F,1974-08-03,40010
132942,F,1958-08-03,11000
132944,M,1971-08-03,20800
132954,M,1994-08-03,11000
132967,F,1991-08-03,20800
132971,F,1983-08-03,40010
132985,M,1985-08-03,11000
132991,M,1975-08-03,20800
132997,F,1963-08-03,11000
133009,F,1974-08-03,11000
133019,M,1968-08-03,20800
133060,M,1982-08-03,20800
133065,F,1986-08-03,20800
133068,F,1969-08-03,40010
133086,M,1960-08-03,40010
133103,F,1982-08-03,11000
133105,M,1971-08-03,40010
133106,M,1993-08-03,40010
133109,M,1962-08-03,40010
133120,M,1974-08-03,11000
133464,M,1960-08-03,40010
133470,F,1962-08-03,11000
133473,F,1968-08-03,11000
133476,M,1964-08-03,40010
133508,M,1957-08-03,40010
133516,M,1964-08-03,11000
133519,M,1972-08-03,40010
133520,F,1983-08-03,11000
133536,M,1966-08-03,20800
133546,F,1960-08-03,11000
133564,M,1986-08-03,40010
133577,F,1989-08-03,40010
133580,M,1966-08-03,11000
133581,M,1972-08-03,11000
133582,M,1974-08-03,40010
133586,F,1994-08-03,11000
133595,M,1988-08-03,11000
133597,F,1970-08-03,40010
133598,F,1970-08-03,11000
133610,M,1960-08-03,20800
133629,F,1997-08-03,20800
133635,M,1976-08-03,20800
133664,M,1987-08-03,40010
133674,M,1974-08-03,20800
133680,F,1981-08-03,40010
133682,F,1970-08-03,40010
133689,F,1980-08-03,11000
133703,M,1967-08-03,40010
133716,M,1977-08-03,40010
133725,M,1967-08-03,40010
133732,F,1967-08-03,40010
133735,F,1974-08-03,40010
133740,M,1960-08-03,11000
133744,M,1959-08-03,40010
133748,M,1965-08-03,11000
133750,M,1961-08-03,40010
133755,F,1973-08-03,40010
133756,M,1967-08-03,40010
133758,M,1966-08-03,11000
133760,F,1995-08-03,11000
133764,F,1980-08-03,20800
133768,M,1971-08-03,20800
133774,F,1990-08-03,20800
133796,F,1995-08-03,20800
133809,M,1966-08-03,11000
133814,F,1962-08-03,40010
133822,M,1958-08-03,11000
133828,F,1984-08-03,40010
133846,M,1958-08-03,11000
133847,M,1975-08-03,40010
133853,M,1969-08-03,20800
133857,M,1970-08-03,11000
133858,M,1958-08-03,11000
133871,M,1974-08-03,11000
133876,F,1983-08-03,40010
133885,F,1960-08-03,40010
133887,M,1995-08-03,20800
133889,F,1969-08-03,20800
133894,M,1974-08-03,40010
133898,M,1970-08-03,40010
133914,F,1959-08-03,11000
133922,M,1961-08-03,20800
133929,F,1997-08-03,11000
133930,M,1961-08-03,20800
133941,F,1965-08-03,11000
133949,F,1969-08-03,11000
133959,M,1966-08-03,11000
133963,F,1997-08-03,11000
133973,F,1989-08-03,11000
133994,F,1968-08-03,20800
133996,F,1980-08-03,20800
133998,M,1989-08-03,11000
134000,M,1960-08-03,40010
134005,F,1980-08-03,11000
134022,F,1966-08-03,40010
134037,F,1994-08-03,20800
134049,M,1958-08-03,11000
134054,M,1988-08-03,11000
134171,M,1961-08-03,40010
134184,F,1994-08-03,11000
134189,M,1968-08-03,40010
134196,M,1966-08-03,40010
134200,F,1982-08-03,20800
134205,F,1968-08-03,11000
134215,F,1957-08-03,40010
134217,M,1968-08-03,40010
134223,M,1974-08-03,11000
134236,M,1996-08-03,11000
134242,F,1981-08-03,11000
134259,F,1986-08-03,20800
134263,M,1961-08-03,11000
134265,F,1976-08-03,11000
134271,M,1964-08-03,20800
134274,M,1987-08-03,20800
134282,M,1973-08-03,40010
134284,M,1967-08-03,40010
134290,M,1975-08-03,40010
134311,F,1988-08-03,20800
134314,M,1980-08-03,20800
134326,F,1978-08-03,40010
134334,M,1970-08-03,11000
134350,M,1970-08-03,40010
134362,F,1974-08-03,20800
134369,M,1965-08-03,40010
134380,F,1994-08-03,40010
134384,M,1989-08-03,40010
134388,F,1993-08-03,11000
134392,F,1980-08-03,40010
134394,M,1969-08-03,11000
134422,M,1971-08-03,11000
134424,F,1988-08-03,40010
134425,M,1969-08-03,11000
134428,F,1991-08-03,11000
134443,F,1982-08-03,40010
134444,M,1976-08-03,20800
134447,M,1966-08-03,11000
134453,M,1996-08-03,20800
134454,M,1974-08-03,40010
134459,F,1971-08-03,40010
134477,M,1984-08-03,11000
134478,M,1972-08-03,20800
134483,M,1976-08-03,11000
134484,M,1961-08-03,20800
134498,M,1990-08-03,11000
134508,F,1993-08-03,11000
134520,F,1977-08-03,20800
134555,F,1995-08-03,11000
134557,F,1987-08-03,20800
134561,F,1991-08-03,20800
134562,F,1987-08-03,40010
134580,M,1959-08-03,40010
134584,M,1976-08-03,20800
134587,F,1982-08-03,20800
134590,M,1960-08-03,40010
134616,M,1990-08-03,11000
134623,F,1976-08-03,11000
134627,F,1982-08-03,20800
134634,F,1988-08-03,11000
134639,M,1977-08-03,40010
134672,F,1959-08-03,11000
134673,F,1987-08-03,11000
134678,F,1957-08-03,11000
134679,M,1967-08-03,20800
134683,M,1971-08-03,11000
134695,F,1966-08-03,20800
134702,F,1970-08-03,40010
134703,M,1975-08-03,11000
134706,M,1993-08-03,20800
134750,M,1974-08-03,40010
134761,M,1957-08-03,11000
134768,M,1962-08-03,20800
134770,F,1978-08-03,11000
134776,F,1960-08-03,11000
134780,F,1997-08-03,20800
134781,M,1961-08-03,11000
134798,F,1985-08-03,11000
134805,F,1977-08-03,20800
134814,M,1960-08-03,11000
134815,M,1961-08-03,20800
134820,F,1961-08-03,40010
134821,M,1957-08-03,11000
134832,F,1991-08-03,20800
134834,M,1963-08-03,40010
134852,F,1995-08-03,20800
134858,M,1963-08-03,40010
134861,M,1975-08-03,40010
134870,F,1972-08-03,20800
134908,F,1966-08-03,11000
134938,F,1977-08-03,40010
134943,M,1962-08-03,11000
134946,F,1986-08-03,11000
134958,M,1993-08-03,11000
134968,M,1976-08-03,40010
134976,F,1968-08-03,11000
134980,F,1960-08-03,11000
134987,M,1960-08-03,40010
134994,M,1988-08-03,20800
135037,F,1974-08-03,11000
135041,F,1993-08-03,20800
135051,M,1965-08-03,20800
135060,F,1965-08-03,40010
135062,F,1972-08-03,20800
135064,M,1988-08-03,20800
135075,F,1990-08-03,40010
135076,F,1980-08-03,11000
135082,F,1987-08-03,11000
135096,M,1989-08-03,20800
135098,M,1972-08-03,40010
135101,F,1969-08-03,40010
135104,F,1962-08-03,20800
135107,M,1970-08-03,40010
135112,M,1997-08-03,11000
135119,F,1975-08-03,20800
135128,F,1960-08-03,11000
135133,F,1988-08-03,11000
135152,M,1965-08-03,11000
135176,M,1963-08-03,40010
135177,F,1992-08-03,20800
135179,M,1961-08-03,20800
135182,F,1964-08-03,40010
135185,M,1968-08-03,40010
135190,M,1994-08-03,20800
135191,M,1968-08-03,40010
135193,M,1976-08-03,40010
135197,M,1960-08-03,11000
135198,M,1968-08-03,20800
135200,F,1977-08-03,11000
135309,F,1957-08-03,40010
135310,M,1964-08-03,11000
135311,F,1978-08-03,20800
135314,M,1976-08-03,20800
135319,F,1979-08-03,40010
135320,M,1965-08-03,20800
135322,M,1957-08-03,40010
135324,M,1975-08-03,40010
135329,M,1972-08-03,40010
135330,F,1973-08-03,40010
135333,F,1957-08-03,40010
135334,M,1958-08-03,20800
135335,F,1992-08-03,11000
135337,F,1996-08-03,40010
135338,F,1964-08-03,20800
135339,M,1975-08-03,20800
135342,M,1973-08-03,40010
135344,M,1991-08-03,40010
135348,M,1963-08-03,11000
135349,F,1996-08-03,20800
135353,F,1988-08-03,11000
135355,M,1971-08-03,40010
135357,F,1977-08-03,20800
135361,M,1960-08-03,20800
135363,M,1987-08-03,11000
135364,M,1967-08-03,40010
135369,M,1968-08-03,20800
135376,F,1997-08-03,40010
135377,M,1963-08-03,20800
135384,M,1962-08-03,40010
135391,M,1987-08-03,11000
135392,M,1982-08-03,40010
135393,F,1972-08-03,11000
135394,F,1980-08-03,11000
135395,M,1996-08-03,11000
135396,M,1965-08-03,40010
135397,M,1964-08-03,11000
135403,F,1967-08-03,20800
135408,M,1977-08-03,11000
135412,F,1986-08-03,40010
135416,M,1977-08-03,20800
135419,F,1987-08-03,20800
135421,M,1989-08-03,40010
135424,M,1968-08-03,11000
135425,M,1964-08-03,40010
135429,F,1957-08-03,20800
135432,F,1984-08-03,20800
135437,M,1965-08-03,11000
135441,M,1958-08-03,40010
135443,M,1958-08-03,40010
135446,M,1963-08-03,11000
135447,M,1957-08-03,40010
135449,M,1958-08-03,40010
135454,F,1975-08-03,40010
135456,F,1960-08-03,40010
135457,F,1986-08-03,40010
135458,M,1987-08-03,20800
135459,M,1974-08-03,11000
135462,M,1967-08-03,11000
135463,F,1973-08-03,11000
135468,M,1959-08-03,11000
135477,M,1963-08-03,11000
135478,F,1974-08-03,20800
135483,M,1991-08-03,20800
135487,M,1960-08-03,40010
135489,M,1977-08-03,40010
135493,M,1968-08-03,40010
135496,F,1970-08-03,20800
135499,M,1963-08-03,20800
135503,M,1967-08-03,11000
135504,M,1972-08-03,20800
135506,M,1963-08-03,11000
135507,M,1995-08-03,11000
135510,M,1972-08-03,40010
135512,M,1971-08-03,11000
135516,M,1964-08-03,11000
135518,F,1975-08-03,40010
135521,M,1973-08-03,11000
135523,F,1959-08-03,40010
135524,M,1961-08-03,11000
135529,M,1958-08-03,11000
135530,M,1967-08-03,11000
135535,M,1958-08-03,11000
135536,M,1971-08-03,11000
135540,M,1962-08-03,40010
135543,F,1995-08-03,20800
135546,F,1970-08-03,40010
135548,F,1978-08-03,20800
135551,M,1965-08-03,40010
135552,F,1997-08-03,20800
135554,F,1966-08-03,40010
135555,M,1976-08-03,11000
135556,M,1977-08-03,11000
135566,M,1972-08-03,11000
135572,M,1969-08-03,11000
135574,M,1965-08-03,40010
135575,F,1965-08-03,20800
135579,F,1988-08-03,11000
135581,M,1988-08-03,20800
135583,F,1971-08-03,40010
135584,M,1969-08-03,11000
135585,F,1980-08-03,20800
135586,F,1970-08-03,40010
135589,F,1974-08-03,40010
135590,M,1988-08-03,40010
135595,M,1993-08-03,11000
135596,M,1957-08-03,11000
135597,M,1968-08-03,11000
135598,F,1959-08-03,11000
135600,F,1994-08-03,11000
135609,M,1976-08-03,20800
135610,M,1986-08-03,20800
135615,M,1962-08-03,40010
135616,F,1964-08-03,11000
135623,F,1964-08-03,40010
135628,F,1963-08-03,40010
135629,F,1987-08-03,20800
135630,F,1962-08-03,40010
135631,M,1960-08-03,11000
135636,F,1963-08-03,40010
135957,M,1967-08-03,40010
135986,F,1994-08-03,11000
136008,M,1960-08-03,11000
136010,F,1997-08-03,11000
136029,F,1980-08-03,40010
136030,M,1957-08-03,11000
136044,F,1973-08-03,11000
136047,F,1993-08-03,40010
136054,F,1976-08-03,20800
136069,M,1973-08-03,40010
136095,M,1962-08-03,11000
136117,F,1982-08-03,11000
136121,F,1988-08-03,40010
136134,F,1972-08-03,40010
136146,M,1970-08-03,40010
136153,M,1990-08-03,20800
136169,M,1994-08-03,40010
136171,F,1959-08-03,20800
136177,M,1981-08-03,20800
136190,M,1966-08-03,11000
136204,M,1972-08-03,40010
136211,F,1984-08-03,11000
136237,M,1966-08-03,40010
136257,M,1957-08-03,11000
136275,M,1966-08-03,40010
136291,M,1974-08-03,11000
136300,M,1988-08-03,40010
136304,M,1983-08-03,40010
136318,M,1973-08-03,40010
136336,F,1967-08-03,20800
136337,M,1977-08-03,40010
136374,M,1976-08-03,40010
136375,M,1988-08-03,11000
136380,M,1964-08-03,40010
136381,M,1969-08-03,40010
136395,F,1961-08-03,11000
136414,M,1975-08-03,20800
136416,F,1994-08-03,20800
136426,F,1993-08-03,20800
136430,F,1985-08-03,20800
136478,F,1975-08-03,20800
136486,M,1973-08-03,11000
136492,F,1964-08-03,11000
136504,M,1965-08-03,20800
136532,M,1957-08-03,11000
136544,M,1972-08-03,20800
136563,M,1959-08-03,11000
136586,M,1968-08-03,20800
136598,M,1968-08-03,40010
136599,F,1957-08-03,11000
136615,F,1992-08-03,40010
136650,M,1970-08-03,40010
136676,M,1969-08-03,40010
136678,M,1962-08-03,11000
136679,M,1962-08-03,40010
136711,F,1993-08-03,11000
136745,F,1992-08-03,40010
136762,F,1970-08-03,11000
136776,F,1985-08-03,11000
136777,F,1960-08-03,20800
136784,M,1983-08-03,11000
136788,M,1993-08-03,20800
136795,F,1993-08-03,20800
136805,M,1964-08-03,11000
136806,M,1972-08-03,20800
136807,M,1988-08-03,11000
136814,F,1972-08-03,20800
136871,M,1975-08-03,40010
136899,M,1990-08-03,11000
136916,M,1985-08-03,20800
137220,F,1985-08-03,20800
137246,F,1986-08-03,20800
137282,M,1973-08-03,40010
137283,F,1990-08-03,20800
137308,M,1957-08-03,11000
137321,F,1978-08-03,11000
137323,F,1979-08-03,11000
137353,F,1992-08-03,11000
137369,F,1965-08-03,11000
137370,M,1963-08-03,40010
137372,M,1987-08-03,40010
137397,M,1974-08-03,11000
137413,M,1996-08-03,11000
137439,M,1963-08-03,20800
137446,M,1959-08-03,11000
137451,M,1958-08-03,20800
137465,F,1985-08-03,11000
137469,M,1958-08-03,11000
137472,M,1990-08-03,20800
137502,M,1974-08-03,40010
137509,M,1977-08-03,11000
137516,M,1977-08-03,40010
137538,F,1964-08-03,40010
137545,M,1971-08-03,11000
137552,M,1966-08-03,20800
137573,F,1974-08-03,11000
137588,M,1973-08-03,40010
137589,F,1982-08-03,20800
137610,F,1964-08-03,40010
137641,F,1986-08-03,11000
137646,M,1961-08-03,40010
137665,M,1977-08-03,11000
137669,M,1997-08-03,11000
137676,F,1985-08-03,40010
137691,M,1961-08-03,11000
137693,M,1991-08-03,11000
137699,F,1992-08-03,11000
137703,M,1977-08-03,40010
137705,M,1958-08-03,40010
137725,M,1957-08-03,40010
137734,M,1982-08-03,20800
137746,F,1980-08-03,20800
137748,M,1968-08-03,11000
137755,F,1990-08-03,20800
137769,F,1990-08-03,11000
137772,M,1960-08-03,11000
137800,F,1988-08-03,40010
137824,M,1982-08-03,11000
137860,F,1963-08-03,11000
137864,F,1961-08-03,20800
137875,F,1991-08-03,40010
137878,M,1987-08-03,11000
137892,M,1971-08-03,40010
137946,M,1966-08-03,40010
137958,M,1960-08-03,20800
137967,F,1983-08-03,20800
137969,M,1979-08-03,20800
138057,M,1966-08-03,20800
138109,F,1990-08-03,20800
138122,M,1958-08-03,20800
138132,M,1993-08-03,11000
138152,M,1983-08-03,20800
138165,F,1957-08-03,20800
138176,M,1969-08-03,20800
138228,M,1975-08-03,11000
138241,M,1968-08-03,40010
138257,M,1996-08-03,20800
138269,F,1994-08-03,20800
138273,M,1971-08-03,40010
138279,F,1969-08-03,20800
138291,M,1997-08-03,11000
138292,F,1993-08-03,40010
138338,F,1984-08-03,20800
138341,F,1988-08-03,20800
138343,F,1981-08-03,20800
138344,M,1991-08-03,20800
138355,M,1993-08-03,11000
138358,F,1975-08-03,40010
138368,M,1977-08-03,40010
138370,M,1960-08-03,11000
138393,M,1968-08-03,11000
138418,F,1982-08-03,11000
138420,F,1991-08-03,40010
138433,M,1972-08-03,11000
138441,F,1990-08-03,11000
138473,F,1960-08-03,11000
138498,F,1980-08-03,40010
138499,F,1994-08-03,40010
138505,M,1980-08-03,20800
138524,M,1966-08-03,11000
138532,M,1971-08-03,40010
138572,M,1963-08-03,20800
138575,M,1966-08-03,40010
138597,M,1957-08-03,20800
138603,F,1966-08-03,40010
138626,M,1969-08-03,40010
138648,M,1992-08-03,20800
138681,F,1992-08-03,11000
138711,F,1968-08-03,40010
138730,F,1985-08-03,40010
138732,M,1984-08-03,40010
138738,F,1988-08-03,20800
138743,M,1996-08-03,11000
138744,F,1961-08-03,11000
138763,F,1983-08-03,20800
138770,F,1987-08-03,20800
138779,F,1962-08-03,20800
138790,F,1995-08-03,20800
138793,M,1989-08-03,40010
138795,F,1971-08-03,20800
138826,M,1979-08-03,20800
138830,F,1996-08-03,40010
138877,M,1969-08-03,40010
138880,M,1961-08-03,40010
138902,F,1992-08-03,40010
139078,F,1996-08-03,11000
139088,M,1962-08-03,40010
139106,M,1973-08-03,20800
139109,M,1962-08-03,20800
139115,F,1976-08-03,40010
139131,M,1958-08-03,11000
139147,F,1980-08-03,40010
139163,F,1994-08-03,20800
139177,F,1963-08-03,40010
139184,M,1959-08-03,40010
139204,F,1958-08-03,40010
139214,M,1981-08-03,11000
139235,M,1975-08-03,40010
139239,F,1980-08-03,20800
139246,M,1965-08-03,11000
139270,M,1962-08-03,20800
139296,M,1972-08-03,11000
139303,F,1977-08-03,40010
139309,F,1965-08-03,40010
139313,M,1996-08-03,40010
139315,M,1984-08-03,11000
139318,F,1997-08-03,20800
139330,M,1973-08-03,11000
139332,M,1974-08-03,11000
139347,M,1966-08-03,40010
139375,M,1983-08-03,40010
139386,M,1963-08-03,20800
139407,F,1963-08-03,11000
139421,M,1991-08-03,40010
139431,M,1981-08-03,11000
139453,M,1980-08-03,20800
139472,M,1997-08-03,20800
139474,F,1996-08-03,11000
139491,M,1977-08-03,20800
139509,F,1959-08-03,20800
139525,F,1994-08-03,11000
139526,M,1962-08-03,40010
139541,F,1960-08-03,40010
139554,M,1962-08-03,40010
139584,M,1977-08-03,40010
139586,M,1961-08-03,11000
139597,M,1964-08-03,20800
139618,M,1970-08-03,11000
139639,F,1987-08-03,11000
139654,F,1961-08-03,11000
139659,M,1985-08-03,11000
139663,M,1977-08-03,40010
139669,F,1991-08-03,11000
139713,M,1973-08-03,40010
139740,M,1969-08-03,20800
139761,M,1962-08-03,11000
139803,F,1974-08-03,40010
139814,F,1959-08-03,40010
139852,F,1965-08-03,20800
139891,M,1976-08-03,11000
139930,M,1982-08-03,11000
139935,M,1975-08-03,20800
140333,F,1975-08-03,40010
140343,F,1988-08-03,11000
140362,F,1973-08-03,11000
140369,M,1974-08-03,20800
140395,F,1969-08-03,40010
140404,M,1982-08-03,40010
140418,M,1983-08-03,11000
140430,M,1968-08-03,40010
140485,M,1974-08-03,11000
140498,M,1964-08-03,11000
140659,M,1957-08-03,40010
140666,F,1957-08-03,20800
140677,M,1969-08-03,40010
140681,M,1986-08-03,11000
140685,M,1957-08-03,40010
140690,M,1984-08-03,20800
140696,M,1977-08-03,40010
140719,F,1959-08-03,11000
140720,F,1981-08-03,40010
140759,M,1995-08-03,20800
140772,F,1959-08-03,40010
140803,F,1974-08-03,11000
140804,M,1971-08-03,40010
140824,M,1993-08-03,40010
140836,M,1961-08-03,40010
140838,M,1997-08-03,20800
140839,M,1977-08-03,40010
140855,M,1976-08-03,40010
140857,M,1962-08-03,11000
140861,F,1958-08-03,11000
140877,F,1979-08-03,11000
140885,M,1978-08-03,40010
140898,F,1977-08-03,20800
140904,M,1970-08-03,40010
140927,M,1974-08-03,40010
140940,F,1983-08-03,11000
140957,M,1967-08-03,20800
140986,M,1966-08-03,11000
141025,F,1969-08-03,11000
141028,M,1965-08-03,40010
141030,M,1992-08-03,11000
141033,M,1966-08-03,40010
141038,M,1958-08-03,20800
141040,F,1979-08-03,20800
141078,M,1973-08-03,20800
141081,F,1988-08-03,20800
141089,M,1958-08-03,20800
141103,M,1960-08-03,40010
141110,F,1976-08-03,40010
141247,M,1972-08-03,11000
141259,M,1965-08-03,40010
141276,M,1988-08-03,40010
141293,M,1962-08-03,20800
141302,F,1989-08-03,11000
141425,F,1994-08-03,20800
141431,M,1977-08-03,20800
141447,M,1971-08-03,11000
141464,F,1982-08-03,20800
141499,M,1976-08-03,40010
141514,M,1959-08-03,11000
141554,F,1990-08-03,40010
141558,F,1997-08-03,20800
141562,F,1989-08-03,11000
141570,M,1991-08-03,20800
141586,M,1984-08-03,20800
141781,M,1973-08-03,20800
141789,M,1990-08-03,11000
141794,M,1964-08-03,40010
141919,F,1983-08-03,11000
141951,M,1971-08-03,40010
141975,M,1977-08-03,40010
141992,F,1985-08-03,20800
141993,M,1980-08-03,11000
142005,M,1970-08-03,40010
142006,M,1960-08-03,11000
142024,F,1982-08-03,20800
142040,F,1994-08-03,20800
142058,M,1963-08-03,11000
142064,F,1994-08-03,20800
142084,F,1990-08-03,40010
142087,M,1970-08-03,40010
142089,F,1963-08-03,11000
142113,F,1957-08-03,40010
142115,M,1963-08-03,11000
142132,M,1962-08-03,11000
142138,M,1966-08-03,40010
142163,F,1960-08-03,11000
142172,F,1991-08-03,40010
142177,F,1964-08-03,11000
